#Flux file (2D) for RDK2
# measurments by Jeff Nico
# extracted and reformatted by Matthew Bales
#Transposed Field (1=true,0=false)
0
# [Start(cm)] [Spacing (cm)] [# of Entries]
-1.49 0.06 150
-1.49 0.06 150
# [x(cm)][y(cm)][Potential (V)]
-5.700000e-01 -2.300000e-01 6.710900e-01
-5.700000e-01 -2.100000e-01 6.444500e-01
-5.700000e-01 -1.900000e-01 6.756950e-01
-5.700000e-01 -1.700000e-01 6.768808e-01
-5.700000e-01 -1.500000e-01 7.328376e-01
-5.700000e-01 -1.300000e-01 6.580390e-01
-5.700000e-01 -1.100000e-01 6.741565e-01
-5.700000e-01 -9.000000e-02 6.797353e-01
-5.700000e-01 -7.000000e-02 6.406192e-01
-5.700000e-01 -5.000000e-02 6.574623e-01
-5.700000e-01 -3.000000e-02 6.409563e-01
-5.700000e-01 -1.000000e-02 6.543569e-01
-5.700000e-01 1.000000e-02 7.160714e-01
-5.700000e-01 3.000000e-02 6.874063e-01
-5.700000e-01 5.000000e-02 6.833204e-01
-5.700000e-01 7.000000e-02 5.499708e-01
-5.700000e-01 9.000000e-02 5.746204e-01
-5.700000e-01 1.100000e-01 6.552755e-01
-5.700000e-01 1.300000e-01 6.660490e-01
-5.700000e-01 1.500000e-01 6.626707e-01
-5.700000e-01 1.700000e-01 6.040698e-01
-5.700000e-01 1.900000e-01 6.558503e-01
-5.700000e-01 2.100000e-01 6.571165e-01
-5.700000e-01 2.300000e-01 6.343592e-01
-5.700000e-01 2.500000e-01 5.957588e-01
-5.700000e-01 2.700000e-01 5.298975e-01
-5.700000e-01 2.900000e-01 6.254125e-01
-5.700000e-01 3.100000e-01 5.422132e-01
-5.700000e-01 3.300000e-01 5.091252e-01
-5.700000e-01 3.500000e-01 4.663753e-01
-5.700000e-01 3.700000e-01 4.732981e-01
-5.700000e-01 3.900000e-01 4.958178e-01
-5.700000e-01 4.100000e-01 4.637647e-01
-5.700000e-01 4.300000e-01 5.051225e-01
-5.700000e-01 4.500000e-01 4.310503e-01
-5.700000e-01 4.700000e-01 4.205183e-01
-5.700000e-01 4.900000e-01 4.033914e-01
-5.700000e-01 5.100000e-01 3.605421e-01
-5.700000e-01 5.300000e-01 3.667316e-01
-5.700000e-01 5.500000e-01 3.543325e-01
-5.700000e-01 5.700000e-01 3.105761e-01
-5.700000e-01 5.900000e-01 3.246787e-01
-5.700000e-01 6.100000e-01 3.068372e-01
-5.700000e-01 6.300000e-01 2.928905e-01
-5.700000e-01 6.500000e-01 2.740363e-01
-5.700000e-01 6.700000e-01 2.762585e-01
-5.700000e-01 6.900000e-01 2.371192e-01
-5.700000e-01 7.100000e-01 1.905679e-01
-5.700000e-01 7.300000e-01 1.756428e-01
-5.700000e-01 7.500000e-01 2.117938e-01
-5.700000e-01 7.700000e-01 1.549475e-01
-5.700000e-01 7.900000e-01 1.436601e-01
-5.700000e-01 8.100000e-01 1.275932e-01
-5.700000e-01 8.300000e-01 1.197578e-01
-5.700000e-01 8.500000e-01 1.288571e-01
-5.700000e-01 8.700000e-01 1.170064e-01
-5.700000e-01 8.900000e-01 9.430793e-02
-5.700000e-01 9.100000e-01 8.160764e-02
-5.700000e-01 9.300000e-01 9.603608e-02
-5.700000e-01 9.500000e-01 5.418939e-02
-5.700000e-01 9.700000e-01 3.923068e-02
-5.700000e-01 9.900000e-01 2.871319e-02
-5.700000e-01 1.010000e+00 2.810837e-02
-5.700000e-01 1.030000e+00 2.800795e-02
-5.700000e-01 1.050000e+00 1.062413e-02
-5.700000e-01 1.070000e+00 8.108865e-03
-5.700000e-01 1.090000e+00 5.653527e-03
-5.700000e-01 1.110000e+00 2.666202e-04
-5.700000e-01 1.130000e+00 4.013256e-04
-5.700000e-01 1.150000e+00 0.000000e+00
-5.700000e-01 1.170000e+00 0.000000e+00
-5.700000e-01 1.190000e+00 1.508947e-03
-5.700000e-01 1.210000e+00 0.000000e+00
-5.700000e-01 1.230000e+00 0.000000e+00
-5.700000e-01 1.250000e+00 2.628245e-04
-5.700000e-01 1.270000e+00 0.000000e+00
-5.700000e-01 1.290000e+00 0.000000e+00
-5.700000e-01 1.310000e+00 2.816606e-04
-5.700000e-01 1.330000e+00 1.052812e-04
-5.700000e-01 1.350000e+00 0.000000e+00
-5.700000e-01 1.370000e+00 0.000000e+00
-5.700000e-01 1.390000e+00 0.000000e+00
-5.700000e-01 1.410000e+00 0.000000e+00
-5.700000e-01 1.430000e+00 0.000000e+00
-5.700000e-01 1.450000e+00 0.000000e+00
-5.700000e-01 1.470000e+00 8.479742e-04
-5.700000e-01 1.490000e+00 0.000000e+00
-5.500000e-01 -1.490000e+00 0.000000e+00
-5.500000e-01 -1.470000e+00 1.373343e-03
-5.500000e-01 -1.450000e+00 0.000000e+00
-5.500000e-01 -1.430000e+00 0.000000e+00
-5.500000e-01 -1.410000e+00 1.292174e-04
-5.500000e-01 -1.390000e+00 0.000000e+00
-5.500000e-01 -1.370000e+00 4.398345e-04
-5.500000e-01 -1.350000e+00 0.000000e+00
-5.500000e-01 -1.330000e+00 0.000000e+00
-5.500000e-01 -1.310000e+00 3.387874e-03
-5.500000e-01 -1.290000e+00 2.234513e-04
-5.500000e-01 -1.270000e+00 3.416635e-03
-5.500000e-01 -1.250000e+00 3.481269e-04
-5.500000e-01 -1.230000e+00 2.315886e-04
-5.500000e-01 -1.210000e+00 4.359421e-03
-5.500000e-01 -1.190000e+00 5.792025e-03
-5.500000e-01 -1.170000e+00 7.628198e-03
-5.500000e-01 -1.150000e+00 1.015814e-02
-5.500000e-01 -1.130000e+00 1.296002e-02
-5.500000e-01 -1.110000e+00 3.127378e-02
-5.500000e-01 -1.090000e+00 3.803478e-02
-5.500000e-01 -1.070000e+00 4.824944e-02
-5.500000e-01 -1.050000e+00 7.947544e-02
-5.500000e-01 -1.030000e+00 6.371550e-02
-5.500000e-01 -1.010000e+00 7.273380e-02
-5.500000e-01 -9.900000e-01 7.585619e-02
-5.500000e-01 -9.700000e-01 7.908359e-02
-5.500000e-01 -9.500000e-01 1.239406e-01
-5.500000e-01 -9.300000e-01 1.286758e-01
-5.500000e-01 -9.100000e-01 1.248604e-01
-5.500000e-01 -8.900000e-01 1.979753e-01
-5.500000e-01 -8.700000e-01 1.882047e-01
-5.500000e-01 -8.500000e-01 1.997224e-01
-5.500000e-01 -8.300000e-01 1.885358e-01
-5.500000e-01 -8.100000e-01 2.015911e-01
-5.500000e-01 -7.900000e-01 2.541074e-01
-5.500000e-01 -7.700000e-01 2.301033e-01
-5.500000e-01 -7.500000e-01 2.537061e-01
-5.500000e-01 -7.300000e-01 2.982345e-01
-5.500000e-01 -7.100000e-01 3.145261e-01
-5.500000e-01 -6.900000e-01 3.229736e-01
-5.500000e-01 -6.700000e-01 3.938797e-01
-5.500000e-01 -6.500000e-01 3.731581e-01
-5.500000e-01 -6.300000e-01 4.215525e-01
-5.500000e-01 -6.100000e-01 3.880489e-01
-5.500000e-01 -5.900000e-01 4.561802e-01
-5.500000e-01 -5.700000e-01 4.372193e-01
-5.500000e-01 -5.500000e-01 4.446449e-01
-5.500000e-01 -5.300000e-01 4.366061e-01
-5.500000e-01 -5.100000e-01 5.181338e-01
-5.500000e-01 -4.900000e-01 4.919197e-01
-5.500000e-01 -4.700000e-01 5.422132e-01
-5.500000e-01 -4.500000e-01 6.040698e-01
-5.500000e-01 -4.300000e-01 5.023834e-01
-5.500000e-01 -4.100000e-01 5.637403e-01
-5.500000e-01 -3.900000e-01 5.359730e-01
-5.500000e-01 -3.700000e-01 6.066176e-01
-5.500000e-01 -3.500000e-01 6.057671e-01
-5.500000e-01 -3.300000e-01 6.282704e-01
-5.500000e-01 -3.100000e-01 6.633683e-01
-5.500000e-01 -2.900000e-01 6.785445e-01
-5.500000e-01 -2.700000e-01 5.961769e-01
-5.500000e-01 -2.500000e-01 6.630194e-01
-5.500000e-01 -2.300000e-01 7.033786e-01
-5.500000e-01 -2.100000e-01 6.848798e-01
-5.500000e-01 -1.900000e-01 7.323238e-01
-5.500000e-01 -1.700000e-01 6.597721e-01
-5.500000e-01 -1.500000e-01 6.361415e-01
-5.500000e-01 -1.300000e-01 7.251685e-01
-5.500000e-01 -1.100000e-01 7.098211e-01
-5.500000e-01 -9.000000e-02 7.387721e-01
-5.500000e-01 -7.000000e-02 6.958955e-01
-5.500000e-01 -5.000000e-02 6.958955e-01
-5.500000e-01 -3.000000e-02 7.274608e-01
-5.500000e-01 -1.000000e-02 6.928517e-01
-5.500000e-01 1.000000e-02 6.985851e-01
-5.500000e-01 3.000000e-02 7.212376e-01
-5.500000e-01 5.000000e-02 7.369609e-01
-5.500000e-01 7.000000e-02 6.278299e-01
-5.500000e-01 9.000000e-02 5.900402e-01
-5.500000e-01 1.100000e-01 6.743929e-01
-5.500000e-01 1.300000e-01 6.567710e-01
-5.500000e-01 1.500000e-01 6.719142e-01
-5.500000e-01 1.700000e-01 6.637173e-01
-5.500000e-01 1.900000e-01 6.101382e-01
-5.500000e-01 2.100000e-01 6.072562e-01
-5.500000e-01 2.300000e-01 6.105664e-01
-5.500000e-01 2.500000e-01 6.023773e-01
-5.500000e-01 2.700000e-01 5.251787e-01
-5.500000e-01 2.900000e-01 5.966999e-01
-5.500000e-01 3.100000e-01 5.615694e-01
-5.500000e-01 3.300000e-01 5.379507e-01
-5.500000e-01 3.500000e-01 4.967754e-01
-5.500000e-01 3.700000e-01 5.170444e-01
-5.500000e-01 3.900000e-01 5.282272e-01
-5.500000e-01 4.100000e-01 4.932156e-01
-5.500000e-01 4.300000e-01 4.181641e-01
-5.500000e-01 4.500000e-01 3.945714e-01
-5.500000e-01 4.700000e-01 4.653130e-01
-5.500000e-01 4.900000e-01 4.653130e-01
-5.500000e-01 5.100000e-01 4.031791e-01
-5.500000e-01 5.300000e-01 3.946406e-01
-5.500000e-01 5.500000e-01 3.603523e-01
-5.500000e-01 5.700000e-01 3.367504e-01
-5.500000e-01 5.900000e-01 3.594050e-01
-5.500000e-01 6.100000e-01 3.404944e-01
-5.500000e-01 6.300000e-01 2.861311e-01
-5.500000e-01 6.500000e-01 2.790371e-01
-5.500000e-01 6.700000e-01 2.697400e-01
-5.500000e-01 6.900000e-01 2.392527e-01
-5.500000e-01 7.100000e-01 2.368695e-01
-5.500000e-01 7.300000e-01 2.269722e-01
-5.500000e-01 7.500000e-01 1.774116e-01
-5.500000e-01 7.700000e-01 2.020521e-01
-5.500000e-01 7.900000e-01 1.806212e-01
-5.500000e-01 8.100000e-01 1.528901e-01
-5.500000e-01 8.300000e-01 1.287664e-01
-5.500000e-01 8.500000e-01 1.418269e-01
-5.500000e-01 8.700000e-01 1.223795e-01
-5.500000e-01 8.900000e-01 1.200322e-01
-5.500000e-01 9.100000e-01 9.634130e-02
-5.500000e-01 9.300000e-01 9.953471e-02
-5.500000e-01 9.500000e-01 6.254319e-02
-5.500000e-01 9.700000e-01 4.337514e-02
-5.500000e-01 9.900000e-01 4.743471e-02
-5.500000e-01 1.010000e+00 2.879033e-02
-5.500000e-01 1.030000e+00 3.314726e-02
-5.500000e-01 1.050000e+00 1.547487e-02
-5.500000e-01 1.070000e+00 2.106367e-02
-5.500000e-01 1.090000e+00 9.551932e-03
-5.500000e-01 1.110000e+00 2.867328e-03
-5.500000e-01 1.130000e+00 1.288333e-04
-5.500000e-01 1.150000e+00 8.195536e-04
-5.500000e-01 1.170000e+00 1.692119e-03
-5.500000e-01 1.190000e+00 1.343124e-03
-5.500000e-01 1.210000e+00 3.461318e-04
-5.500000e-01 1.230000e+00 2.454595e-03
-5.500000e-01 1.250000e+00 2.555832e-04
-5.500000e-01 1.270000e+00 4.244308e-03
-5.500000e-01 1.290000e+00 1.150114e-04
-5.500000e-01 1.310000e+00 0.000000e+00
-5.500000e-01 1.330000e+00 0.000000e+00
-5.500000e-01 1.350000e+00 0.000000e+00
-5.500000e-01 1.370000e+00 0.000000e+00
-5.500000e-01 1.390000e+00 0.000000e+00
-5.500000e-01 1.410000e+00 0.000000e+00
-5.500000e-01 1.430000e+00 0.000000e+00
-5.500000e-01 1.450000e+00 8.108643e-04
-5.500000e-01 1.470000e+00 1.427359e-03
-5.500000e-01 1.490000e+00 0.000000e+00
-5.300000e-01 -1.490000e+00 0.000000e+00
-5.300000e-01 -1.470000e+00 0.000000e+00
-5.300000e-01 -1.450000e+00 0.000000e+00
-5.300000e-01 -1.430000e+00 2.299839e-04
-5.300000e-01 -1.410000e+00 3.181049e-06
-5.300000e-01 -1.390000e+00 0.000000e+00
-5.300000e-01 -1.370000e+00 0.000000e+00
-5.300000e-01 -1.350000e+00 0.000000e+00
-5.300000e-01 -1.330000e+00 0.000000e+00
-5.300000e-01 -1.310000e+00 0.000000e+00
-5.300000e-01 -1.290000e+00 0.000000e+00
-5.300000e-01 -1.270000e+00 3.128298e-03
-5.300000e-01 -1.250000e+00 2.570868e-04
-5.300000e-01 -1.230000e+00 1.779756e-03
-5.300000e-01 -1.210000e+00 1.880725e-03
-5.300000e-01 -1.190000e+00 1.240618e-02
-5.300000e-01 -1.170000e+00 7.882940e-03
-5.300000e-01 -1.150000e+00 9.818645e-03
-5.300000e-01 -1.130000e+00 3.605017e-02
-5.300000e-01 -1.110000e+00 2.527089e-02
-5.300000e-01 -1.090000e+00 3.749706e-02
-5.300000e-01 -1.070000e+00 6.600899e-02
-5.300000e-01 -1.050000e+00 8.060564e-02
-5.300000e-01 -1.030000e+00 8.441992e-02
-5.300000e-01 -1.010000e+00 8.341307e-02
-5.300000e-01 -9.900000e-01 8.522806e-02
-5.300000e-01 -9.700000e-01 9.887030e-02
-5.300000e-01 -9.500000e-01 1.259420e-01
-5.300000e-01 -9.300000e-01 1.429291e-01
-5.300000e-01 -9.100000e-01 1.191269e-01
-5.300000e-01 -8.900000e-01 1.399678e-01
-5.300000e-01 -8.700000e-01 2.348809e-01
-5.300000e-01 -8.500000e-01 1.704113e-01
-5.300000e-01 -8.300000e-01 2.191750e-01
-5.300000e-01 -8.100000e-01 2.338929e-01
-5.300000e-01 -7.900000e-01 2.633288e-01
-5.300000e-01 -7.700000e-01 2.689833e-01
-5.300000e-01 -7.500000e-01 2.304673e-01
-5.300000e-01 -7.300000e-01 2.984964e-01
-5.300000e-01 -7.100000e-01 3.165754e-01
-5.300000e-01 -6.900000e-01 3.487801e-01
-5.300000e-01 -6.700000e-01 3.983276e-01
-5.300000e-01 -6.500000e-01 4.012737e-01
-5.300000e-01 -6.300000e-01 4.067316e-01
-5.300000e-01 -6.100000e-01 4.154584e-01
-5.300000e-01 -5.900000e-01 4.298420e-01
-5.300000e-01 -5.700000e-01 4.492710e-01
-5.300000e-01 -5.500000e-01 4.669483e-01
-5.300000e-01 -5.300000e-01 4.773000e-01
-5.300000e-01 -5.100000e-01 5.644328e-01
-5.300000e-01 -4.900000e-01 5.764372e-01
-5.300000e-01 -4.700000e-01 5.873560e-01
-5.300000e-01 -4.500000e-01 5.818200e-01
-5.300000e-01 -4.300000e-01 6.120672e-01
-5.300000e-01 -4.100000e-01 5.868412e-01
-5.300000e-01 -3.900000e-01 6.152957e-01
-5.300000e-01 -3.700000e-01 6.384884e-01
-5.300000e-01 -3.500000e-01 6.683889e-01
-5.300000e-01 -3.300000e-01 6.488724e-01
-5.300000e-01 -3.100000e-01 6.793779e-01
-5.300000e-01 -2.900000e-01 7.192171e-01
-5.300000e-01 -2.700000e-01 6.355840e-01
-5.300000e-01 -2.500000e-01 6.647656e-01
-5.300000e-01 -2.300000e-01 6.962617e-01
-5.300000e-01 -2.100000e-01 6.138946e-01
-5.300000e-01 -1.900000e-01 6.447892e-01
-5.300000e-01 -1.700000e-01 6.852401e-01
-5.300000e-01 -1.500000e-01 6.889750e-01
-5.300000e-01 -1.300000e-01 6.714431e-01
-5.300000e-01 -1.100000e-01 7.284819e-01
-5.300000e-01 -9.000000e-02 7.443629e-01
-5.300000e-01 -7.000000e-02 7.352830e-01
-5.300000e-01 -5.000000e-02 6.790206e-01
-5.300000e-01 -3.000000e-02 6.878886e-01
-5.300000e-01 -1.000000e-02 6.587317e-01
-5.300000e-01 1.000000e-02 7.493389e-01
-5.300000e-01 3.000000e-02 7.493389e-01
-5.300000e-01 5.000000e-02 7.548773e-01
-5.300000e-01 7.000000e-02 7.771704e-01
-5.300000e-01 9.000000e-02 6.709723e-01
-5.300000e-01 1.100000e-01 6.836799e-01
-5.300000e-01 1.300000e-01 6.743929e-01
-5.300000e-01 1.500000e-01 6.177824e-01
-5.300000e-01 1.700000e-01 6.247548e-01
-5.300000e-01 1.900000e-01 5.949236e-01
-5.300000e-01 2.100000e-01 6.765248e-01
-5.300000e-01 2.300000e-01 7.059733e-01
-5.300000e-01 2.500000e-01 6.387124e-01
-5.300000e-01 2.700000e-01 5.806987e-01
-5.300000e-01 2.900000e-01 5.887998e-01
-5.300000e-01 3.100000e-01 5.647299e-01
-5.300000e-01 3.300000e-01 6.121745e-01
-5.300000e-01 3.500000e-01 5.664161e-01
-5.300000e-01 3.700000e-01 5.297116e-01
-5.300000e-01 3.900000e-01 5.165912e-01
-5.300000e-01 4.100000e-01 4.752949e-01
-5.300000e-01 4.300000e-01 4.667845e-01
-5.300000e-01 4.500000e-01 4.330209e-01
-5.300000e-01 4.700000e-01 4.399893e-01
-5.300000e-01 4.900000e-01 4.142211e-01
-5.300000e-01 5.100000e-01 4.194867e-01
-5.300000e-01 5.300000e-01 3.844570e-01
-5.300000e-01 5.500000e-01 3.460365e-01
-5.300000e-01 5.700000e-01 3.537112e-01
-5.300000e-01 5.900000e-01 3.240525e-01
-5.300000e-01 6.100000e-01 3.512370e-01
-5.300000e-01 6.300000e-01 3.054400e-01
-5.300000e-01 6.500000e-01 2.971893e-01
-5.300000e-01 6.700000e-01 2.934566e-01
-5.300000e-01 6.900000e-01 3.028773e-01
-5.300000e-01 7.100000e-01 2.338107e-01
-5.300000e-01 7.300000e-01 2.226677e-01
-5.300000e-01 7.500000e-01 2.058867e-01
-5.300000e-01 7.700000e-01 1.953489e-01
-5.300000e-01 7.900000e-01 1.877092e-01
-5.300000e-01 8.100000e-01 1.801773e-01
-5.300000e-01 8.300000e-01 1.730682e-01
-5.300000e-01 8.500000e-01 1.594814e-01
-5.300000e-01 8.700000e-01 1.045139e-01
-5.300000e-01 8.900000e-01 1.180204e-01
-5.300000e-01 9.100000e-01 9.359564e-02
-5.300000e-01 9.300000e-01 9.440774e-02
-5.300000e-01 9.500000e-01 5.907971e-02
-5.300000e-01 9.700000e-01 5.463272e-02
-5.300000e-01 9.900000e-01 6.204734e-02
-5.300000e-01 1.010000e+00 2.917907e-02
-5.300000e-01 1.030000e+00 2.930455e-02
-5.300000e-01 1.050000e+00 2.184804e-02
-5.300000e-01 1.070000e+00 1.584810e-02
-5.300000e-01 1.090000e+00 1.105708e-02
-5.300000e-01 1.110000e+00 4.220594e-03
-5.300000e-01 1.130000e+00 1.198195e-03
-5.300000e-01 1.150000e+00 2.292519e-03
-5.300000e-01 1.170000e+00 1.797766e-03
-5.300000e-01 1.190000e+00 7.404099e-04
-5.300000e-01 1.210000e+00 5.861132e-04
-5.300000e-01 1.230000e+00 1.238695e-03
-5.300000e-01 1.250000e+00 9.032641e-05
-5.300000e-01 1.270000e+00 6.226712e-04
-5.300000e-01 1.290000e+00 4.029709e-06
-5.300000e-01 1.310000e+00 5.280541e-04
-5.300000e-01 1.330000e+00 0.000000e+00
-5.300000e-01 1.350000e+00 0.000000e+00
-5.300000e-01 1.370000e+00 1.322112e-03
-5.300000e-01 1.390000e+00 0.000000e+00
-5.300000e-01 1.410000e+00 0.000000e+00
-5.300000e-01 1.430000e+00 0.000000e+00
-5.300000e-01 1.450000e+00 0.000000e+00
-5.300000e-01 1.470000e+00 0.000000e+00
-5.300000e-01 1.490000e+00 0.000000e+00
-5.100000e-01 -1.490000e+00 0.000000e+00
-5.100000e-01 -1.470000e+00 0.000000e+00
-5.100000e-01 -1.450000e+00 0.000000e+00
-5.100000e-01 -1.430000e+00 4.683329e-03
-5.100000e-01 -1.410000e+00 0.000000e+00
-5.100000e-01 -1.390000e+00 0.000000e+00
-5.100000e-01 -1.370000e+00 0.000000e+00
-5.100000e-01 -1.350000e+00 0.000000e+00
-5.100000e-01 -1.330000e+00 0.000000e+00
-5.100000e-01 -1.310000e+00 0.000000e+00
-5.100000e-01 -1.290000e+00 3.471211e-03
-5.100000e-01 -1.270000e+00 1.386280e-04
-5.100000e-01 -1.250000e+00 3.642401e-03
-5.100000e-01 -1.230000e+00 5.177288e-03
-5.100000e-01 -1.210000e+00 6.357829e-03
-5.100000e-01 -1.190000e+00 8.508425e-03
-5.100000e-01 -1.170000e+00 1.744549e-02
-5.100000e-01 -1.150000e+00 3.476340e-02
-5.100000e-01 -1.130000e+00 3.134646e-02
-5.100000e-01 -1.110000e+00 3.976458e-02
-5.100000e-01 -1.090000e+00 4.137280e-02
-5.100000e-01 -1.070000e+00 5.180472e-02
-5.100000e-01 -1.050000e+00 4.387878e-02
-5.100000e-01 -1.030000e+00 8.292875e-02
-5.100000e-01 -1.010000e+00 1.118090e-01
-5.100000e-01 -9.900000e-01 8.342779e-02
-5.100000e-01 -9.700000e-01 9.824491e-02
-5.100000e-01 -9.500000e-01 1.211362e-01
-5.100000e-01 -9.300000e-01 1.635712e-01
-5.100000e-01 -9.100000e-01 1.630544e-01
-5.100000e-01 -8.900000e-01 1.849908e-01
-5.100000e-01 -8.700000e-01 1.921147e-01
-5.100000e-01 -8.500000e-01 2.266535e-01
-5.100000e-01 -8.300000e-01 2.144898e-01
-5.100000e-01 -8.100000e-01 2.862316e-01
-5.100000e-01 -7.900000e-01 2.363292e-01
-5.100000e-01 -7.700000e-01 2.621294e-01
-5.100000e-01 -7.500000e-01 3.124352e-01
-5.100000e-01 -7.300000e-01 3.300798e-01
-5.100000e-01 -7.100000e-01 3.072145e-01
-5.100000e-01 -6.900000e-01 3.304855e-01
-5.100000e-01 -6.700000e-01 3.783669e-01
-5.100000e-01 -6.500000e-01 3.922246e-01
-5.100000e-01 -6.300000e-01 3.932582e-01
-5.100000e-01 -6.100000e-01 4.513248e-01
-5.100000e-01 -5.900000e-01 4.575427e-01
-5.100000e-01 -5.700000e-01 5.367255e-01
-5.100000e-01 -5.500000e-01 5.049454e-01
-5.100000e-01 -5.300000e-01 5.213243e-01
-5.100000e-01 -5.100000e-01 5.673108e-01
-5.100000e-01 -4.900000e-01 5.899367e-01
-5.100000e-01 -4.700000e-01 5.560812e-01
-5.100000e-01 -4.500000e-01 5.603888e-01
-5.100000e-01 -4.300000e-01 6.005842e-01
-5.100000e-01 -4.100000e-01 5.721066e-01
-5.100000e-01 -3.900000e-01 6.159434e-01
-5.100000e-01 -3.700000e-01 6.022717e-01
-5.100000e-01 -3.500000e-01 6.524092e-01
-5.100000e-01 -3.300000e-01 7.084533e-01
-5.100000e-01 -3.100000e-01 7.172022e-01
-5.100000e-01 -2.900000e-01 7.325807e-01
-5.100000e-01 -2.700000e-01 6.923659e-01
-5.100000e-01 -2.500000e-01 6.555054e-01
-5.100000e-01 -2.300000e-01 7.287374e-01
-5.100000e-01 -2.100000e-01 6.658155e-01
-5.100000e-01 -1.900000e-01 7.368317e-01
-5.100000e-01 -1.700000e-01 7.000565e-01
-5.100000e-01 -1.500000e-01 6.996884e-01
-5.100000e-01 -1.300000e-01 7.851136e-01
-5.100000e-01 -1.100000e-01 7.807212e-01
-5.100000e-01 -9.000000e-02 7.283542e-01
-5.100000e-01 -7.000000e-02 7.246601e-01
-5.100000e-01 -5.000000e-02 7.838757e-01
-5.100000e-01 -3.000000e-02 7.251685e-01
-5.100000e-01 -1.000000e-02 7.601900e-01
-5.100000e-01 1.000000e-02 6.833204e-01
-5.100000e-01 3.000000e-02 6.857209e-01
-5.100000e-01 5.000000e-02 7.363151e-01
-5.100000e-01 7.000000e-02 7.538192e-01
-5.100000e-01 9.000000e-02 7.089504e-01
-5.100000e-01 1.100000e-01 7.244060e-01
-5.100000e-01 1.300000e-01 7.036253e-01
-5.100000e-01 1.500000e-01 6.213678e-01
-5.100000e-01 1.700000e-01 6.207143e-01
-5.100000e-01 1.900000e-01 6.589627e-01
-5.100000e-01 2.100000e-01 7.101946e-01
-5.100000e-01 2.300000e-01 8.002616e-01
-5.100000e-01 2.500000e-01 6.416311e-01
-5.100000e-01 2.700000e-01 6.462607e-01
-5.100000e-01 2.900000e-01 6.136793e-01
-5.100000e-01 3.100000e-01 5.772465e-01
-5.100000e-01 3.300000e-01 5.764372e-01
-5.100000e-01 3.500000e-01 5.698036e-01
-5.100000e-01 3.700000e-01 5.226059e-01
-5.100000e-01 3.900000e-01 5.939854e-01
-5.100000e-01 4.100000e-01 5.790716e-01
-5.100000e-01 4.300000e-01 4.963399e-01
-5.100000e-01 4.500000e-01 4.917471e-01
-5.100000e-01 4.700000e-01 4.703187e-01
-5.100000e-01 4.900000e-01 4.954701e-01
-5.100000e-01 5.100000e-01 4.487196e-01
-5.100000e-01 5.300000e-01 4.180174e-01
-5.100000e-01 5.500000e-01 4.063750e-01
-5.100000e-01 5.700000e-01 3.453692e-01
-5.100000e-01 5.900000e-01 3.784333e-01
-5.100000e-01 6.100000e-01 3.713944e-01
-5.100000e-01 6.300000e-01 3.620002e-01
-5.100000e-01 6.500000e-01 3.058693e-01
-5.100000e-01 6.700000e-01 2.314816e-01
-5.100000e-01 6.900000e-01 2.534390e-01
-5.100000e-01 7.100000e-01 2.665854e-01
-5.100000e-01 7.300000e-01 2.258189e-01
-5.100000e-01 7.500000e-01 2.298609e-01
-5.100000e-01 7.700000e-01 1.718555e-01
-5.100000e-01 7.900000e-01 2.047324e-01
-5.100000e-01 8.100000e-01 2.163062e-01
-5.100000e-01 8.300000e-01 1.691874e-01
-5.100000e-01 8.500000e-01 1.275707e-01
-5.100000e-01 8.700000e-01 1.247066e-01
-5.100000e-01 8.900000e-01 1.198211e-01
-5.100000e-01 9.100000e-01 1.003626e-01
-5.100000e-01 9.300000e-01 8.298731e-02
-5.100000e-01 9.500000e-01 8.833541e-02
-5.100000e-01 9.700000e-01 7.171315e-02
-5.100000e-01 9.900000e-01 5.230285e-02
-5.100000e-01 1.010000e+00 3.630792e-02
-5.100000e-01 1.030000e+00 3.421017e-02
-5.100000e-01 1.050000e+00 1.864396e-02
-5.100000e-01 1.070000e+00 9.312867e-03
-5.100000e-01 1.090000e+00 1.233119e-02
-5.100000e-01 1.110000e+00 5.902748e-03
-5.100000e-01 1.130000e+00 1.035022e-02
-5.100000e-01 1.150000e+00 6.283849e-03
-5.100000e-01 1.170000e+00 6.502227e-04
-5.100000e-01 1.190000e+00 5.417963e-04
-5.100000e-01 1.210000e+00 2.593117e-03
-5.100000e-01 1.230000e+00 4.763562e-03
-5.100000e-01 1.250000e+00 7.754279e-04
-5.100000e-01 1.270000e+00 3.185588e-03
-5.100000e-01 1.290000e+00 0.000000e+00
-5.100000e-01 1.310000e+00 0.000000e+00
-5.100000e-01 1.330000e+00 0.000000e+00
-5.100000e-01 1.350000e+00 1.433056e-03
-5.100000e-01 1.370000e+00 0.000000e+00
-5.100000e-01 1.390000e+00 0.000000e+00
-5.100000e-01 1.410000e+00 0.000000e+00
-5.100000e-01 1.430000e+00 0.000000e+00
-5.100000e-01 1.450000e+00 0.000000e+00
-5.100000e-01 1.470000e+00 0.000000e+00
-5.100000e-01 1.490000e+00 0.000000e+00
-4.900000e-01 -1.490000e+00 0.000000e+00
-4.900000e-01 -1.470000e+00 0.000000e+00
-4.900000e-01 -1.450000e+00 0.000000e+00
-4.900000e-01 -1.430000e+00 4.904864e-04
-4.900000e-01 -1.410000e+00 0.000000e+00
-4.900000e-01 -1.390000e+00 0.000000e+00
-4.900000e-01 -1.370000e+00 4.813387e-04
